
tweet_date,tweet_id,tweet_source,tweet_user,tweet_user_location,tweet_user_follower,tweet_user_friends,tweet_user_nstatuses,tweet_hashtags,tweet_mentions,tweet_text
2019-06-01 06:05:04,1134702383806554112,Mobile Web (M2),Badrut776,"Nganjuk, Indonesia",398,47,6080,PrabowoHarusTanggungJawab DoaBersamaTragedi2122Mei,,provokasiprovokasi yang dilakukan oleh prabowosandi di dalam upaya menggerakan massa telah mengambil korban dari anakanak juga 
2019-06-01 06:04:04,1134702131879899136,Twitter Web Client,notbuzzer,Indonesia,85739,48796,147368,PrabowoHarusTanggungJawab DoaBersamaTragedi2122Mei,,prabowo harus tanggungjawab terkait pelibatan anak dalam rusuh 22 mei 
2019-06-01 06:01:55,1134701588470046720,Twitter Web Client,JhonJhoni17,"Rumbai, Indonesia",321,1400,960,DoaBersamaTragedi2122Mei,CintaNKRI12,hoax ini pasti sudah di siapkan sejak awal ntuk melegalkan penyusupankasihan gak semua masyarakat dungu dan gampang di kibulidari salah satu video aja jelas bahasa yang dipakainya
2019-06-01 06:01:00,1134701357502308353,Twitter for Android,acretta,Indonesia,175,692,1486,PrabowoJanganTemuiJokowi InternationalCriminalCourtSOS JokowiPelanggarHAM JokowiMundurlah DoaBersamaTragedi2122Mei,,wiranto otak dari smua kebrutalan yg terjadi 
2019-06-01 05:46:08,1134697620037746688,Twitter Web App,Bonita_kean,,483,557,867,PrabowoSandiTheRealWinner DoaBersamaTragedi2122Mei PrayForIndonesiaDemocracy,,shalat dulu pejuangnanti kita lanjutken 
2019-06-01 05:37:19,1134695399690661888,Twitter for Android,Elenalena110,Jakarta Capital Region ,544,738,5711,DoaBersamaTragedi2122Mei,TerasaAsa Saidahmega1 prabowo,sebelum sumbangin hendaknya sita smw harta pejabat skrng khususnya jokowi amp kroni2 korupnya jangan tinggalin sepeserpun harta bwt mrk 
2019-06-01 05:36:53,1134695291498532865,Twitter for Android,Anglindharma2,"Bogor Barat, Indonesia",340,818,235,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,RedWhite1945,blm difollow 
2019-06-01 05:32:04,1134694078677889025,Twitter for Android,Masha02aja,,423,291,509,DoaBersamaTragedi2122Mei,,antara kita sosmed dan sang khaliqkenapa facebook punya dinding
2019-06-01 05:30:38,1134693718907207682,Twitter for Android,AmriKarmila,,1361,422,8469,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Masha02aja KingPurw4,titipan di terima sha 
2019-06-01 05:27:16,1134692870022033410,Twitter for Android,irfan120260,Jakarta,246,294,3039,DoaBersamaTragedi2122Mei,RedWhite1945,blom juga
2019-06-01 05:12:30,1134689155122749440,Twitter Web App,Bonita_kean,,483,557,867,DoaBersamaTragedi2122Mei allahbersamakita,axdwin,saya asli coach foto saya blur takut:see-no-evil_monkey::see-no-evil_monkey::see-no-evil_monkey: jaman nowcuma ingin menyuarakan pendapat sebagai warga negara indonesia kalau palsu cuma buzzersalam padi 
2019-06-01 05:01:01,1134686263619907584,Twitter for Android,AjengAmethy,"Jawa Timur, Indonesia",594,639,971,DoaBersamaTragedi2122Mei DoaBersmaTragedi2122Mei,RedWhite1945,aku belum 
2019-06-01 04:49:42,1134683417759477760,Twitter for Android,PEOPLENPowergm1,,2819,4325,1574,DoaBersamaTragedi2122Mei StopKriminalisasiParaPurnawirawan,Nas60010036 prabowo sandiuno,bangkit bangsa ki indonesia 
2019-06-01 04:46:59,1134682733270118406,Twitter for Android,AndriyDreamer,,95,148,1511,DoaBersamaTragedi2122Mei StopKriminalisasiParaPurnawirawan,IWANpa1000 chloetowntale,masih ada bg sepertinya sudah punah di rusak elit elit yang berkepentingan 
2019-06-01 04:45:09,1134682271334580224,Twitter for Android,ianto_pud,"Kota Surabaya, Jawa Timur",7,150,13,doabersamatragedi2122mei,,surabaya hadir 
2019-06-01 04:42:42,1134681655501737984,Twitter for Android,AndriyDreamer,,95,148,1511,DoaBersamaTragedi2122Mei StopKriminalisasiParaPurnawirawan,azumi_tsuyoshie ErfanMaada,orang dilarang die boleh wir wir ganti aje dah nama mu wiro sableng  
2019-06-01 04:38:06,1134680499132256257,Twitter for Android,cyberarmy82,Singapore,6375,3329,2352,StopKriminalisasiParaPurnawirawan DoaBersamaTragedi2122Mei,,ngapusi terusdosa ngunu wi 
2019-06-01 04:34:58,1134679709965475840,Twitter for Android,AndriyDreamer,,95,148,1511,DoaBersamaTragedi2122Mei StopKriminalisasiParaPurnawirawan,ummuRDzA22,udeh gak enak sendiri saat nya berdua  
2019-06-01 04:34:48,1134679668387278849,Twitter for Android,margodink21,,38,131,82,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,isunsaiki,anyoo 
2019-06-01 04:32:18,1134679038033661952,Twitter for Android,AndriyDreamer,,95,148,1511,DoaBersamaTragedi2122Mei StopKriminalisasiParaPurnawirawan,ummuRDzA22 ErfanMaada,ada spbu langit  
2019-06-01 04:29:47,1134678405247524864,Twitter for iPhone,andikhaputr_a,,83,120,1302,Soenarko Jokowi Prabowo Senjata Aksi22Mei DoaBersamaTragedi2122Mei,,berbahaya sekali 
2019-06-01 04:26:08,1134677486271205376,Twitter for iPhone,andikhaputr_a,,83,120,1302,Jokowi Prabowo DoaBersamaTragedi2122Mei Aksi22Mei KoalisiPrabohong IndonesiaDamai,,yang seperti ini bisa memecah belah bangsa 
2019-06-01 04:24:53,1134677173069991936,Twitter Web Client,cellipopon1,,1011,104,1605,JumatBerkah DoaBersamaTragedi2122Mei,,refly harum jika mk jujur dan adil satu saja kecurangan dilakukan oleh jkw spt pengerahan asn atau pelibatan polri dlm pemenangan jkw mk sdh cukup bg mk tuk mendiskualifikasikan jkw apalagi 70rb kecurangan 
2019-06-01 04:20:09,1134675978351808513,Twitter for Android,cacihmalaka,,638,1292,2022,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,diah_soewarno Mbah_Suro_02 Bella96521594 adeira78 KhotuTidore mokinishinaide EmaFatimah15 MichelAdamNew ArdiwisastraN Cte_cute awk512 billykoesnadi6 suryamitrabara zachary_ahmad Gafurabdul12 endang_nz Boeds16 Saefullohtoto1 Umbuisback Miqdad_2 Aswin_fadillah lizzy02_lizzy Qonstantiniyye utopia212219 frozen145146 Bellysetiawann_ Morknight1 Viera_Mitha Paimoh1 doc_tetty88 Anto18167604 SetiawanBelly Luvianna11 CTe2303 DdMulyadi2 billykoesnadi tts52517 MBtjw Hettyjulia02 KhotuTayawi Nani3711 An_Nisaa_almeer Chatiejackson Suparno08052468 saepullohtoto KasanBaret dintya066927 bryanvandersoon Marmut_keren DNA7809,relawan 02 telah teruji lahir batin 
2019-06-01 04:11:52,1134673894135160834,Twitter for Android,PEOPLENPowergm1,,2819,4325,1574,DoaBersamaTragedi2122Mei,,cukup punya nama bahwa indonesia punya infrastructure namun tidak berhak mengelola uang yg masuktidak punya kuasa apa apauang mengalir ke negara lainanak bangsa hanya menjadi pekerja bangsa lainsedih juga kanbangkit bangsaku indonesia 
2019-06-01 04:10:15,1134673487505657856,Twitter for Android,Dirja60826399,,4,35,36,InternationalCriminalCourtSOS StopKriminalisasiTokohOposisi DiskualifikasiJokowi JokowiMundur PrabowoPresidenRI,FerdinandHaean2,saya jg mohon bantu doakan agar pak prabowo presiden ri 20192024doabersamatragedi2122mei
2019-06-01 03:58:47,1134670603389001728,Twitter for Android,aryacintasejati,,1064,2324,4572,DoaBersamaTragedi2122Mei,,nah loe kalau bisa acuan ama mata uang yg lebih rendah ya pak biar nampak ekonomi meroketjokowi ingin rupiah mengacu ke yuan 
2019-06-01 03:53:48,1134669348801470464,Twitter for Android,45J4r,"Jawa Timur, Indonesia",184,431,695,DoaBersamaTragedi2122Mei InternationalCriminalCourtSOS,,sabar mbak kalo ada segitiga mata dua pasti tu cwek yg sempurna wajah amp akhlaq nya tapi mata satu itu pasti iblis berkepala cebong 
2019-06-01 03:48:37,1134668043173257216,Twitter for Android,Sabhana9,,213,331,1648,DoaBersamaTragedi2122Mei StopKriminalisasiParaPurnawirawan SaveOurDemocracy,musniumar,amiin semoga allah swt memberikan kekuatan untuk para hakim agar senantiasa amanah dan profesional dalam menangani perkara 
2019-06-01 03:44:52,1134667101581398016,Twitter for Android,Pakdeyan2,,37,126,289,DoaBersamaTragedi2122Mei,BudiJono45 IreneViena,semoga diralat romi 
2019-06-01 03:44:48,1134667085508796416,Twitter for Android,MuslimMediaTwit,Indonesia,1601,1837,1330,Aksi22mei DoaBersamaTragedi2122Mei,,hasil autopsi terhadap harun arrasyid remaja 15 tahun yang menjadi korban tewas pada 2019 telah selesai dan hasilnya ditemukan luka tembak di tubuh yang bersangkutan
2019-06-01 03:42:11,1134666425971355649,Twitter for Android,aryacintasejati,,1064,2324,4572,DoaBersamaTragedi2122Mei,,yang buat fitnah siapa ya 
2019-06-01 03:40:12,1134665927721508864,Twitter for Android,aryacintasejati,,1064,2324,4572,DoaBersamaTragedi2122Mei,,tni dan nkri harga mati 
2019-06-01 03:30:38,1134663518500708352,Twitter for Android,aryacintasejati,,1064,2324,4572,DoaBersamaTragedi2122Mei,,pejuang setingkat isi perut biasa berubah rubah sesuai isi perut yg mengisibudiman pasal penghinaan presiden bukti pemerintah tak siap dikritik 
2019-06-01 03:22:21,1134661432534896640,Twitter for Android,DwiNining3,,1651,2165,2937,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,AhsanRidha agusledng prabowo sandiuno fadlizon Dahnilanzar dw_saptarini NcangBeni zarazettirazr PriyoBudiS,insyaa allah siyaappp 
2019-06-01 03:18:42,1134660514036903936,Twitter for Android,kurniawan1911,"Malacca, Malaysia",2628,937,2986,TiketMahalRakyatSengsara DoaBersamaTragedi2122Mei HariLahirPancasila,mohmahfudmd,diamlah karena diam itu baik untuk reputasi anda ada baiknya tim bpip meramu konsep yang jitu agar referendum bisa diredam bukan malah memperkeruhmikir 
2019-06-01 03:17:35,1134660235925180416,Twitter for Android,Pakdeyan2,,37,126,289,DoaBersamaTragedi2122Mei InternationalCriminalCourtSOS KitaBersamaTNIpenjagaNKRI,FerdinandHaean2,tanya ke prof mmd gitu aja kok repot 
2019-06-01 03:16:37,1134659991833497601,Twitter for Android,takhesi87,taiwan,54,835,577,DoaBersamaTragedi2122Mei,,orang islam takut dan ragu dengan hukum islamnya dalam bernegara tpi mlah mengambil hukum buatan orang2 diluar islam 
2019-06-01 03:09:59,1134658319799410689,Twitter for Android,azwarzain_72,"Kota Medan, Sumatera Utara",147,311,1378,Emak2Anak2JadiTumbal InternationalCriminalCourtSOS DoaBersamaTragedi2122Mei KitaBersamaTNIPOLRI negaralawaklawak,,bentrok berawal dari kepentingan yg dipaksakan bahkan berbungkus kebaikan padahal mereka kaum yang melampaui batas 
2019-06-01 03:01:52,1134656279803179008,Twitter for Android,SitiNur00429223,,814,1154,2623,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,RRabrusun prabowo sandiuno,waalaikumussalaam 
2019-06-01 02:53:43,1134654228876554240,Twitter for Android,TYFAA77,Indonesia,1097,2021,1738,StopKriminalisasiParaPurnawirawan DoaBersamaTragedi2122Mei,rizqi_property AdvokatlK PriyoBudiS,skrg pura2 budeg dn picek maklum dah kenyang soalx 
2019-06-01 02:50:55,1134653522589261826,Twitter for Android,MANGGALPURNAMA1,"Bogor Timur, Indonesia",1132,1265,1228,StopKriminalisasiParaPurnawirawan DoaBersamaTragedi2122Mei,,yah allah persatukan lagi rakyat ri ya allah jgn biarkan terusan begini ini doa dari rakyat kecil yg tdk punya imbalan dari pihak manapun saran ku jalan kan keadilan dgn benar jgn sampai rakyat jadi pecah 
2019-06-01 02:46:30,1134652412080185345,Twitter for Android,totosalehl,,414,1200,2478,StopKriminalisasiParaPurnawirawan DoaBersamaTragedi2122Mei,hermana_t Kemsmarif,wahai mantan tni jangan diam saja lihat negaramu tergadai rakyatnya sepertinorang terjajah sementara penegak hukum tak adil miirip opas kompeni 
2019-06-01 02:43:51,1134651744376446976,Twitter for Android,pangeranz33,Jakarta,411,540,6653,DoaBersamaTragedi2122Mei PrabowoMenangMK,ekagumilars jokowi,maaf bro mengamini permainan kotor dan membiarkan kedzhaliman bukankah sama dzhalim nya 
2019-06-01 02:42:27,1134651391710859264,Twitter for Android,totosalehl,,414,1200,2478,StopKriminalisasiParaPurnawirawan DoaBersamaTragedi2122Mei,Jhonkosmik nyah_hall,stop criminlisasi mantan tni 
2019-06-01 02:39:14,1134650581937614848,Twitter for Android,Ellvaretaa,"Kota Medan, Sumatera Utara",295,435,1711,PrabowoKalahJokowiDimintaMengalah DoaBersamaTragedi2122Mei salamakalsehat,,segala cara mereka halalkan demi kemenangan prabowo 
2019-06-01 02:36:10,1134649812316332032,Twitter for Android,Fahrizonk,Surakarta hadiningrat,83,356,4758,HariTanpaTembakauSedunia2019 DoaBersamaTragedi2122Mei TerimakasihKretek SingkatanTHR,gusmusgusmu,surodiro jayaningrat lebur dening pangastuti 
2019-06-01 02:34:15,1134649327899463681,Twitter for Android,rahdiani0801,Jakarta ~ Bogor,111,380,638,DoaBersamaTragedi2122Mei,Dody_Lucas__,nah nah nah allah bersama orang2 yg baik
2019-06-01 02:21:32,1134646128001970177,Twitter for Android,YapiiMedia,,1,126,16,yapiindependen pendidikanIslam islamquotes DoaBersamaTragedi2122Mei JumatBerkah,,jangan siasiakan kedua kaki kita dari melangkah ke masjid untuk shalat fardhu dan bersilaturahmi kepada sesama selamat bersilaturahmi di bulan yang suci 
2019-06-01 02:21:20,1134646080501501952,Twitter for Android,pangeranz33,Jakarta,411,540,6653,DoaBersamaTragedi2122Mei,niko_yusman ElPertama,astagfirullah semoga mendapat azab dari allah swt para pelaku nya 
2019-06-01 02:14:22,1134644327391608833,Twitter for Android,ODiraja,,308,206,8260,DoaBersamaTragedi2122Mei,maulinaantika2 Andyoela ReflyHZ prabowo Fahrihamzah mohmahfudmd bawaslu_RI,lagi sibuk jadi nggak lht
2019-06-01 02:12:29,1134643851891789826,Twitter for Android,ODiraja,,308,206,8260,DoaBersamaTragedi2122Mei,joked2019,dia pikir dia hbt kali
2019-06-01 02:07:03,1134642483617566720,Twitter for Android,Gaidha3,,22,19,230,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,zudhi_setiadi,menteri gabiyaah 
2019-06-01 01:30:03,1134633171356532736,Twitter for Android,rumahku212,Indonesia,1475,3370,1889,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,RedWhite1945,follow donga 
2019-06-01 01:21:43,1134631074078683136,Twitter for Android,NoniAstuti6,Malaysia,291,314,593,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,rizqi_property,astagfirullah semoga mereka yg dzolim di bukakan pintu hidayah jumat barokah 
2019-06-01 00:54:45,1134624287657095171,Twitter for Android,Pakdeyan2,,37,126,289,DoaBersamaTragedi2122Mei selamatharilahirpancasila StopKriminalisasiParaPurnawirawan,kugalungutana JokoWin3 VIVAcoid,tindakan kejam tanpa perikemanusiaan gak beda dengan tindakan komunis klau komunis bangkit lagi indonesia apa akan aman pahami dengan akal sehat 
2019-06-01 00:54:43,1134624279436308480,Twitter for Android,AsepRahmadi,"Jakarta, Indonesia",25,111,106,DoaBersamaTragedi2122Mei,,pancasila harga mati untuk kehidupanislam harga hidup untuk kematianketuhanan yang maha esatidak ada tuhan selain allahnabi muhammad utusan allah
2019-06-01 00:47:26,1134622447523602433,Twitter for Android,daanmogot17,"DKI Jakarta, Indonesia",171,715,694,DoaBersamaTragedi2122Mei,,entahlah 
2019-06-01 00:38:58,1134620316498518016,Twitter for Android,Soeyono_borneo,Balikpapan,9,89,39,RezimDholim RezimCurang PrabowoSandiTheRealWinner PrabowoMenangMK DoaBersamaTragedi2122Mei Negeridagelan RezimTakAdil JokowiMundurlah TolakPresidenCurang,aburasyid13,beda dukungan dan menyampaikan pendapat di negeri ini dianggap makar tunggulah kehancurannya 
2019-06-01 00:23:13,1134616355506798592,Twitter for Android,cacihmalaka,,638,1292,2022,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,AdiandaRangga RamdhaniBrutus IsmanTengku,dunia berputar 
2019-06-01 00:18:05,1134615060502929410,Twitter for Android,acretta,Indonesia,175,692,1486,DoaBersamaTragedi2122Mei PrabowoJanganTemuiJokowi InternationalCriminalCourtSOS JokowiPelanggarHAM JokowiMundurlah,,nasionalisme menuju kehancuran 
2019-06-01 00:12:44,1134613714378690561,Twitter for Android,DosaAman,ASAHAN,908,1487,1123,DoaBersamaTragedi2122Mei,OpanMinon,akupun may bersih bersih juga
2019-06-01 00:06:20,1134612103464009728,Twitter for Android,Aqila80550422,,190,969,717,jokowimundurlah DoaBersamaTragedi2122Mei,,era pembungkaman pers 
2019-06-01 00:02:42,1134611192444379137,Twitter for Android,cacihmalaka,,638,1292,2022,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Najwa_AlSaggaf,sangat setuju harga mati 
2019-05-31 23:50:19,1134608075661275137,Twitter for Android,hawk430,"Jakarta Capital Region, Indone",1016,1013,1535,DoaBersamaTragedi2122Mei KedaulatanDitanganRakyat,EdySuroso16,salah satu cebong yg ngerusak tatanan hukum di negri ini ya si wir ini negara kayak dia yg punya aja gak sabar pengen liat dia jadi terdakwa 
2019-05-31 23:46:22,1134607080575234048,Twitter for Android,acretta,Indonesia,175,692,1486,InternationalCriminalCourtSOS PrabowoJanganTemuiJokowi DoaBersamaTragedi2122Mei JokowiPelanggarHAM JokowiMundurlah,,akhir perjalanan dari revolusi mental kacung 
2019-05-31 23:31:06,1134603238190211072,Twitter for Android,Bintang02238248,"Bandung, ",157,329,172,DoaBersamaTragedi2122Mei,Umbuisback,jadi inget gsm di g
2019-05-31 23:29:27,1134602821926510592,Twitter for Android,acretta,Indonesia,175,692,1486,DoaBersamaTragedi2122Mei JokowiPelanggarHAM JokowiMundurlah PrabowoJanganTemuiJokowi,,awalnya acuan ekonomi alasannyabsok warna politiknya komunis bgus di terapkan itu pd msyarkatlusa sbaiknya ganti bendera aja yaa lbh kerenakhirnya jdi dach sarimin boneka di indochina 
2019-05-31 23:21:02,1134600706365595648,Twitter for Android,cacihmalaka,,638,1292,2022,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,PEOPLENPowergm1 Rozi_Handri,ya allah bimbinglah hati ketua mk dari kejahatan sihir yg melemahkan hatinya utk kebenaran dan keadilan bangsa indonesia 
2019-05-31 23:18:13,1134599994407886848,Twitter for Android,acretta,Indonesia,175,692,1486,JokowiPelanggarHAM JokowiMundurlah DoaBersamaTragedi2122Mei PrabowoJanganTemuiJokowi,,nasionalisme menuju kehancuran 
2019-05-31 23:15:04,1134599202065883137,Twitter for Android,cacihmalaka,,638,1292,2022,DoaBersamaTragedi2122Mei,kenyoriee Rozi_Handri,aamiin ya robbal alamiin 
2019-05-31 23:07:12,1134597223134613507,Twitter for Android,Gamagichi01,Indonesia,964,1249,1318,DoaBersamaTragedi2122Mei DoaUntukBuAni InternationalCriminalCourtSOS,,baru sya sadari rupa nya cebong ad imam besar nya:see-no-evil_monkey::see-no-evil_monkey: 
2019-05-31 23:03:17,1134596236135190528,Twitter for Android,Doralis00,"Kalimantan Timur, Indonesia",73,183,143,StopKriminalisasiParaPurnawirawan DoaBersamaTragedi2122Mei,,ma syaa allah 
2019-05-31 22:43:12,1134591184674938880,Twitter for Android,cacihmalaka,,638,1292,2022,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,iswan214,bravo emak2 militan medan 
2019-05-31 22:39:53,1134590349639163904,Twitter for Android,cacihmalaka,,638,1292,2022,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,TerasaAsa,figur seorang pemimpin yg menyayangi rakyatnyainilah presiden sejati 
2019-05-31 22:38:32,1134590008701022208,Twitter for Android,rahmaniarbaftim,Indonesia,2248,2172,6240,DoaBersamaTragedi2122Mei,TerasaAsa prabowo,sangat siap in sya allah
2019-05-31 22:31:39,1134588275455193088,Twitter for Android,IbrakadabrM,,236,184,699,DoaBersamaTragedi2122Mei,,terus pak wiranto sendiri dapat dari mana informasi bahwa informasi makar didapat dari media sosialjanga² hoaks 
2019-05-31 22:29:45,1134587798483169280,Twitter for Android,muhamma69729124,"Cikarang, Indonesia",81,147,729,DoaBersamaTragedi2122Mei,,wowgile loe ndro itu baru bungan nya segituapa ga hancur negri ini klw bungan gede bener ndro bungautang ri yang harus dibayar rp 689 triliun analis bu sri layak jadi ratu utang sejagad 
